Total energy (eV)	F	E0
Convergency_tests/2L/Ecutoff_1/ENCUT=300/OUTCAR	-72.15582440	-72.15582440
Convergency_tests/2L/Ecutoff_1/ENCUT=350/OUTCAR	-72.18170281	-72.18170281
Convergency_tests/2L/Ecutoff_1/ENCUT=400/OUTCAR	-72.18431757	-72.18431757
Convergency_tests/2L/Ecutoff_1/ENCUT=450/OUTCAR	-72.18660812	-72.18660812
Convergency_tests/2L/Ecutoff_1/ENCUT=500/OUTCAR	-72.19026242	-72.19026242
Convergency_tests/2L/Ecutoff_1/ENCUT=550/OUTCAR	-72.18635459	-72.18635459
Convergency_tests/2L/Ecutoff_1/ENCUT=600/OUTCAR	-72.18776611	-72.18776611
Convergency_tests/2L/Ecutoff_1/ENCUT=650/OUTCAR	-72.19262756	-72.19262756
