Total energy (eV)	F	E0
2D_Layers/Layers/Bulk/Etot/OUTCAR	-97.45132632	-97.45132632
2D_Layers/Layers/L1/Etot_unrelaxed/OUTCAR	-41.27655062	-41.27655062
2D_Layers/Layers/L2/Etot1/OUTCAR	-91.30161847	-91.30161847
2D_Layers/Layers/L3/Etot/OUTCAR	-139.91278797	-139.91278797
2D_Layers/Layers/L4/Etot1/OUTCAR	-188.60744207	-188.60744207
2D_Layers/Layers/L5/Etot/OUTCAR	-237.31522210	-237.31522210
2D_Layers/Layers/L6/Etot1/OUTCAR	-286.03051455	-286.03051455
2D_Layers/Layers/L7/Etot/OUTCAR	-334.75102038	-334.75102038
