Total energy (eV)	F	E0
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=300/OUTCAR	-106.42359503	-106.42359503
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=350/OUTCAR	-106.42493050	-106.42493050
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=400/OUTCAR	-106.43262113	-106.43262113
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=450/OUTCAR	-106.44472071	-106.44472071
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=500/OUTCAR	-106.45130885	-106.45130885
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=550/OUTCAR	-106.44582736	-106.44582736
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=600/OUTCAR	-106.44397881	-106.44397881
Bulk_analysis/SrSi2/Convergence/ENCUT/ENCUT=650/OUTCAR	-106.44779659	-106.44779659
