Total energy (eV)	F	E0
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=300/OUTCAR	-110.78229075	-110.78229075
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=350/OUTCAR	-110.79925078	-110.79925078
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=400/OUTCAR	-110.80200464	-110.80200464
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=450/OUTCAR	-110.80411912	-110.80411912
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=500/OUTCAR	-110.81048348	-110.81048348
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=550/OUTCAR	-110.80500428	-110.80500428
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=600/OUTCAR	-110.80650486	-110.80650486
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=650/OUTCAR	-110.81069606	-110.81069606
