Total energy (eV)	F	E0
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=300/OUTCAR	-110.63417284	-110.63417284
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=350/OUTCAR	-110.65077159	-110.65077159
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=400/OUTCAR	-110.65470920	-110.65470920
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=450/OUTCAR	-110.65746587	-110.65746587
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=500/OUTCAR	-110.66324479	-110.66324479
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=550/OUTCAR	-110.65696262	-110.65696262
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=600/OUTCAR	-110.65923467	-110.65923467
Bulk_analysis/BaSi2/Convergence/ENCUT/ENCUT=650/OUTCAR	-110.66466557	-110.66466557
