Total energy (eV)	F	E0
rev-vdw/OUTCAR_1	-90.07146054	-90.07146054
rev-vdw/OUTCAR_2	-90.01874845	-90.01874845
rev-vdw/OUTCAR_3	-89.94839655	-89.94839655
rev-vdw/OUTCAR_4	-89.86377755	-89.86377755
rev-vdw/OUTCAR_5	-89.76837674	-89.76837674
rev-vdw/OUTCAR_6	-89.66170837	-89.66170837
rev-vdw/OUTCAR_7	-89.54500073	-89.54500073
rev-vdw/OUTCAR_8	-89.42237039	-89.42237039
rev-vdw/OUTCAR_9	-89.29385761	-89.29385761
rev-vdw/OUTCAR_10	-89.15934994	-89.15934994
