Total energy (eV)	F	E0
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=300/OUTCAR	-97.69455159	-97.69455159
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=350/OUTCAR	-97.70806171	-97.70806171
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=400/OUTCAR	-97.70306625	-97.70306625
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=450/OUTCAR	-97.70362657	-97.70362657
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=500/OUTCAR	-97.71461962	-97.71461962
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=550/OUTCAR	-97.72033868	-97.72033868
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=600/OUTCAR	-97.72860438	-97.72860438
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=650/OUTCAR	-97.72253336	-97.72253336
