Total energy (eV)	F	E0
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=300/OUTCAR	-97.69441548	-97.69441548
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=350/OUTCAR	-97.70792711	-97.70792711
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=400/OUTCAR	-97.70293189	-97.70293189
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=450/OUTCAR	-97.70349168	-97.70349168
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=500/OUTCAR	-97.71449849	-97.71449849
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=550/OUTCAR	-97.72021849	-97.72021849
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=600/OUTCAR	-97.72848583	-97.72848583
Bulk_analysis/BaGe2/Convergence/ENCUT/ENCUT=650/OUTCAR	-97.72241591	-97.72241591
