Total energy (eV)	F	E0
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=300/OUTCAR	-112.12448341	-112.12448341
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=350/OUTCAR	-111.90139764	-111.90139764
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=400/OUTCAR	-111.85406124	-111.85406124
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=450/OUTCAR	-111.83470446	-111.83470446
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=500/OUTCAR	-111.82119027	-111.82119027
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=550/OUTCAR	-111.82324805	-111.82324805
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=600/OUTCAR	-111.82614198	-111.82614198
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=650/OUTCAR	-111.82825081	-111.82825081
