Total energy (eV)	F	E0
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=300/OUTCAR	-111.68873638	-111.68873638
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=350/OUTCAR	-111.46759188	-111.46759188
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=400/OUTCAR	-111.42205722	-111.42205722
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=450/OUTCAR	-111.40108590	-111.40108590
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=500/OUTCAR	-111.38918992	-111.38918992
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=550/OUTCAR	-111.39091732	-111.39091732
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=600/OUTCAR	-111.39239507	-111.39239507
Bulk_analysis/BaSiC/Convergence/ENCUT/ENCUT=650/OUTCAR	-111.39619744	-111.39619744
